id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,latitude,longitude,address
GOY65SqijJEHqVJExhTUHQ,ristorante-la-perla-of-washington-washington-3,Ristorante La Perla of Washington,https://s3-media2.fl.yelpcdn.com/bphoto/j5Sp043WdsanOVbKL3Joww/o.jpg,FALSE,https://www.yelp.com/biz/ristorante-la-perla-of-washington-washington-3?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,245,"italian, seafood, Italian, Seafood",4,restaurant_reservation,$$$,+12023331767,(202) 333-1767,12533.614256685489,38.903979,-77.054931,"2600 Pennsylvania Ave NW, Washington, DC 20037"
7SVhF4tKhgOiVz9i3absJQ,paradiso-italian-restaurant-alexandria-2,Paradiso Italian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/OJ0C8QOxyeqcGfT9vt_60g/o.jpg,FALSE,https://www.yelp.com/biz/paradiso-italian-restaurant-alexandria-2?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,233,"italian, pizza, salad, Italian, Pizza, Salad",3.5,delivery,$$,+17039226222,(703) 922-6222,4473.222964438937,38.7820310752722,-77.147966326996,"6124 Franconia Rd, Alexandria, VA 22310"
B2p1hYs004_NLHekFAj-nQ,marcels-by-robert-wiedmaier-washington,Marcel's by Robert Wiedmaier,https://s3-media2.fl.yelpcdn.com/bphoto/jNK7PKcwrBcp2WZkw6lfpQ/o.jpg,FALSE,https://www.yelp.com/biz/marcels-by-robert-wiedmaier-washington?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,461,"french, belgian, French, Belgian",4.5,,$$$$,+12022961166,(202) 296-1166,12565.92247127687,38.90347,-77.05191,"2401 Pennsylvania Ave NW, Washington, DC 20037"
vEWmqiDSRU_jBZTh06dfbg,hunan-manor-alexandria,Hunan Manor,https://s3-media4.fl.yelpcdn.com/bphoto/Q_hNFzYcosn4qZ6rKmRB8w/o.jpg,FALSE,https://www.yelp.com/biz/hunan-manor-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,57,"chinese, Chinese",4,,$$,+17037686888,(703) 768-6888,7169.26471823772,38.7419173489433,-77.0567242612503,"1305 Shenandoah Rd, Alexandria, VA 22308"
U-bHA5hTKhpy6EPSMoNgiQ,sora-ethiopian-market-alexandria-3,Sora Ethiopian Market,https://s3-media1.fl.yelpcdn.com/bphoto/6PoFv4fZyC4kZgeuCa0kwA/o.jpg,FALSE,https://www.yelp.com/biz/sora-ethiopian-market-alexandria-3?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,39,"ethiopian, breakfast_brunch, Ethiopian, Breakfast & Brunch",4.5,,$$,+17035663855,(703) 566-3855,2525.9865745287975,38.8126537459318,-77.1209474216357,"5145-C Duke St, Alexandria, VA 22304"
THpvo0BBeeyTDyOXV84WEg,flower-child-washington-3,Flower Child,https://s3-media4.fl.yelpcdn.com/bphoto/xNpwdyHbKiH9rpBWwcY-rA/o.jpg,FALSE,https://www.yelp.com/biz/flower-child-washington-3?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,25,"salad, newamerican, vegetarian, Salad, American (New), Vegetarian",4.5,,NA,+12029193646,(202) 919-3646,12489.989984839991,38.90141,-77.04761,"2112 Pennsylvania Ave NW, Ste 101, Washington, DC 20037"
nThzsm1FTXUxpbB4g4DJgQ,momo-house-vienna,MoMo House,https://s3-media3.fl.yelpcdn.com/bphoto/VQKRD8q9-4jKaNIHPhUdzw/o.jpg,FALSE,https://www.yelp.com/biz/momo-house-vienna?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,97,"himalayan, soup, desserts, Himalayan/Nepalese, Soup, Desserts",4.5,,$$,+15714592614,(571) 459-2614,18481.956602271504,38.90106,-77.26648,"131A Maple Ave W, Vienna, VA 22180"
7EKeAmMWyBdRX4H5oCU_MA,24-express-food-store-alexandria,24 Express Food Store,https://s3-media2.fl.yelpcdn.com/bphoto/T4poCAheBAIjFf8Bq40efw/o.jpg,FALSE,https://www.yelp.com/biz/24-express-food-store-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,14,"chicken_wings, Chicken Wings",4.5,"delivery, pickup",$,+17038367778,(703) 836-7778,6002.879841237112,38.8427,-77.0635099,"4007 Mount Vernon Ave, Alexandria, VA 22305"
3_5dvDWhGbDIr2_2zZwS9g,the-original-pancake-house-falls-church,The Original Pancake House,https://s3-media1.fl.yelpcdn.com/bphoto/ES8OokYprIzBTaVyA1mTxQ/o.jpg,FALSE,https://www.yelp.com/biz/the-original-pancake-house-falls-church?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,380,"breakfast_brunch, creperies, waffles, Breakfast & Brunch, Creperies, Waffles",3.5,,$$,+17036986292,(703) 698-6292,12180.646009841139,38.875284,-77.1981811,"7395 Lee Hwy, Falls Church, VA 22042"
wQtqmL7g3UoM50h7sTfaSA,four-sisters-restaurant-falls-church,Four Sisters Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/Z-XBS0iwjcOQajjJJZ4tvQ/o.jpg,FALSE,https://www.yelp.com/biz/four-sisters-restaurant-falls-church?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,1084,"vietnamese, Vietnamese",4,,$$,+17035398566,(703) 539-8566,13939.851473555433,38.8725442120128,-77.228294009942,"8190 Strawberry Ln, Falls Church, VA 22042"
8EUJi_A8zAqBD3Ngf3L-sw,gumax-cafe-and-grill-woodbridge,Gumax Cafe & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/IwpBFaK70kxQZnzpqti54A/o.jpg,FALSE,https://www.yelp.com/biz/gumax-cafe-and-grill-woodbridge?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,153,"tradamerican, breakfast_brunch, American (Traditional), Breakfast & Brunch",4.5,"pickup, delivery, restaurant_reservation",$$,+17034924862,(703) 492-4862,22966.210020370756,38.6606904081421,-77.2990548766518,"2862 Garber Way, Woodbridge, VA 22192"
cHZup9pEt4ze9BcMcD1m3w,rice-and-spice-thai-cuisine-alexandria,Rice & Spice Thai Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/e7Hvvepnda4yL58TiNWqUA/o.jpg,FALSE,https://www.yelp.com/biz/rice-and-spice-thai-cuisine-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,169,"thai, Thai",4,"pickup, delivery",$$,+17033399775,(703) 339-9775,8419.34956170257,38.7408391,-77.1653193,"6466 Landsdowne Ctr, Ste F, Alexandria, VA 22315"
S5ZUrtBv6w9XXZ9vz-sw-g,the-athena-pallas-restaurant-arlington,The Athena Pallas Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/6fRWGxHnjarqYt5ShPRmPA/o.jpg,FALSE,https://www.yelp.com/biz/the-athena-pallas-restaurant-arlington?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,210,"greek, Greek",4,,$$,+17035213870,(703) 521-3870,7446.992776360431,38.8538856506348,-77.0547714233398,"556 22nd St S, Arlington, VA 22202"
gx9h5cmdZ17ApLeEKim8sA,bonefish-grill-kingstowne,Bonefish Grill,https://s3-media2.fl.yelpcdn.com/bphoto/WZPJuFySC7wx3pohhsUzPg/o.jpg,FALSE,https://www.yelp.com/biz/bonefish-grill-kingstowne?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,356,"seafood, newamerican, cocktailbars, Seafood, American (New), Cocktail Bars",3.5,,$$,+17039713202,(703) 971-3202,4346.207836784252,38.7720870695731,-77.1387726769913,"5920 Kingstowne Towne Ctr, Ste 110, Kingstowne, VA 22315"
UssRyRX9oGsJMrNOq-jeeA,mason-dixie-biscuit-co-washington-6,Mason Dixie Biscuit Co.,https://s3-media3.fl.yelpcdn.com/bphoto/1Lzj2ov9_sKlzh5aN0SBDQ/o.jpg,FALSE,https://www.yelp.com/biz/mason-dixie-biscuit-co-washington-6?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,51,"sandwiches, southern, breakfast_brunch, Sandwiches, Southern, Breakfast & Brunch",3.5,,NA,+12028493518,(202) 849-3518,14761.710478062849,38.91478,-77.02172,"1819 7th St NW, Washington, DC 20001"
MrvtVAim0l1zXNmlLc3oAw,streets-market-washington-13,Streets Market,https://s3-media2.fl.yelpcdn.com/bphoto/vIKqwzcTUBq_2748YEbzOQ/o.jpg,FALSE,https://www.yelp.com/biz/streets-market-washington-13?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,12,"grocery, bars, restaurants, Grocery, Bars, Restaurants",4.5,,NA,+12028981314,(202) 898-1314,14506.531864074586,38.90546,-77.00727,"51 M St NE, Washington, DC 20002"
g5K7gQLArdpXYqbw1yAFHw,maydan-washington-2,Maydan,https://s3-media2.fl.yelpcdn.com/bphoto/y3XwF_VbKqlyHFvCxYvaoQ/o.jpg,FALSE,https://www.yelp.com/biz/maydan-washington-2?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,500,"persian, moroccan, lebanese, Persian/Iranian, Moroccan, Lebanese",4.5,,$$,+12023703696,(202) 370-3696,14922.010013150028,38.9198436416598,-77.0310185087658,"1346 Florida Ave NW, Washington, DC 20009"
8FGH_fFmRRk-2-vXc-4GRA,uptown-market-and-cafe-alexandria,Uptown Market & Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/fOz7QU8uI-C9N8Za0f4AgQ/o.jpg,FALSE,https://www.yelp.com/biz/uptown-market-and-cafe-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,33,"delis, grocery, cafes, Delis, Grocery, Cafes",3.5,,$,+17035191880,(703) 519-1880,2777.295827522232,38.80117,-77.06849,"2281 Eisenhower Ave, Alexandria, VA 22314"
uij8ZChX8P3bxkCNFhm2eA,the-perfect-pita-alexandria,The Perfect Pita,https://s3-media3.fl.yelpcdn.com/bphoto/w-LxAsHmCGOx-zLeNOxpKg/o.jpg,FALSE,https://www.yelp.com/biz/the-perfect-pita-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,53,"greek, mediterranean, Greek, Mediterranean",3.5,,$,+17036834330,(703) 683-4330,3774.6456946875337,38.8063340327838,-77.0581617202378,"1640 King St, Alexandria, VA 22314"
wf_5-LatFg8cqVWcPbQMfQ,mi-rico-peru-alexandria,Mi Rico Peru,https://s3-media2.fl.yelpcdn.com/bphoto/W2agKxF5u3PcaudinGQj2A/o.jpg,FALSE,https://www.yelp.com/biz/mi-rico-peru-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,129,"peruvian, Peruvian",3.5,"pickup, delivery",$$,+17039248600,(703) 924-8600,4420.940052067641,38.78147,-77.14701,"6113 Franconia Rd, Alexandria, VA 22310"
bdb85Aq7xN9gajZs5xAi5w,federalist-pig-washington-3,Federalist Pig,https://s3-media1.fl.yelpcdn.com/bphoto/E4GZAVvIbIOwdmdksEX3xQ/o.jpg,FALSE,https://www.yelp.com/biz/federalist-pig-washington-3?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,413,"bbq, sandwiches, chicken_wings, Barbeque, Sandwiches, Chicken Wings",4.5,,$$,,,15210.900885993547,38.92503,-77.03863,"1654 Columbia Rd NW, Washington, DC 20009"
lXzNZkxjYTPnq0xzZggDYA,celebrity-delly-falls-church,Celebrity Delly,https://s3-media3.fl.yelpcdn.com/bphoto/hMWj23yWzU3RyUCgDOxkww/o.jpg,FALSE,https://www.yelp.com/biz/celebrity-delly-falls-church?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,253,"delis, tradamerican, breakfast_brunch, Delis, American (Traditional), Breakfast & Brunch",3.5,"pickup, delivery",$$,+17035739002,(703) 573-9002,11320.571219067238,38.86528,-77.19676,"7263 Arlington Blvd, Ste A, Falls Church, VA 22042"
PrRvHu-VJ6fDNV3sJb7gXA,fava-pot-falls-church-3,Fava Pot,https://s3-media4.fl.yelpcdn.com/bphoto/BNfXu99RHzMhwjvehAfEPQ/o.jpg,FALSE,https://www.yelp.com/biz/fava-pot-falls-church-3?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,207,"mediterranean, egyptian, Mediterranean, Egyptian",4.5,pickup,$$,+17032040609,(703) 204-0609,12211.800483239558,38.87544,-77.19756,"7393-D Lee Hwy, Falls Church, VA 22042"
ot88ZZqnFbg0Y0-yg4FzTg,hanshin-pocha-annandale-3,Hanshin Pocha,https://s3-media1.fl.yelpcdn.com/bphoto/kEtRrIHOz9lw56LozhQIVg/o.jpg,FALSE,https://www.yelp.com/biz/hanshin-pocha-annandale-3?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,10,"korean, chicken_wings, ramen, Korean, Chicken Wings, Ramen",3.5,,NA,+17036589800,(703) 658-9800,9535.880752181043,38.8303406717142,-77.2013193368912,"4316 Markham St, Ste F, Annandale, VA 22003"
NRagjbNgImkw952His-QeA,bartaco-mosaic-fairfax,Bartaco Mosaic,https://s3-media4.fl.yelpcdn.com/bphoto/sVuB-_Fuv_7mHiBC6ZwIPQ/o.jpg,FALSE,https://www.yelp.com/biz/bartaco-mosaic-fairfax?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,425,"tacos, Tacos",4.5,,$$,+15715498226,(571) 549-8226,14010.715092280676,38.871345,-77.23046,"2920 District Ave, Ste 120, Fairfax, VA 22031"
zEi3vk-cCWx7eFF0WKqebQ,chick-fil-a-springfield-11,Chick-fil-A,https://s3-media1.fl.yelpcdn.com/bphoto/KsLkB22I1TeO_aaQ8ydNjA/o.jpg,FALSE,https://www.yelp.com/biz/chick-fil-a-springfield-11?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,193,"hotdogs, Fast Food",4,,$,+17036440155,(703) 644-0155,7655.009215588086,38.773507,-77.18307,"6681A Backlick Rd, Springfield, VA 22150"
FRYVpxrGCZPQIGUy-qI_ZA,pelicana-chicken-annandale,Pelicana Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/WtgGuFPF1NNEifAeeddbSg/o.jpg,FALSE,https://www.yelp.com/biz/pelicana-chicken-annandale?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,95,"korean, chicken_wings, Korean, Chicken Wings",4,"pickup, delivery",$$,+17038668600,(703) 866-8600,8590.688896876256,38.83143,-77.18849,"4219 John Marr Dr, Annandale, VA 22003"
7XV3CU6sUR6uKW4Y11y0KQ,green-olive-buffet-alexandria,Green Olive Buffet,https://s3-media2.fl.yelpcdn.com/bphoto/CVssjC8igG3MaQ7B37-pfQ/o.jpg,FALSE,https://www.yelp.com/biz/green-olive-buffet-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,169,"chinese, buffets, seafood, Chinese, Buffets, Seafood",3,,$$,+17037655899,(703) 765-5899,4671.534517432151,38.75705,-77.0827599,"7405 Richmond Hwy, Alexandria, VA 22306"
8H9pukTvR5scw_0aSYfS7w,barmini-by-josé-andrés-washington-4,Barmini By José Andrés,https://s3-media2.fl.yelpcdn.com/bphoto/R02vqeOphbXSNnxjEC-eAw/o.jpg,FALSE,https://www.yelp.com/biz/barmini-by-jos%C3%A9-andr%C3%A9s-washington-4?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,379,"newamerican, cocktailbars, American (New), Cocktail Bars",4.5,,$$$,+12023934451,(202) 393-4451,12891.943270542582,38.8962604,-77.0238351,"501 9th St NW, Washington, DC 20004"
ealEitOQMxEKUJSGLxFwfg,kafe-leopold-washington-3,Kafe Leopold,https://s3-media2.fl.yelpcdn.com/bphoto/S_pP3-kBJXK3JMIDwSipxQ/o.jpg,FALSE,https://www.yelp.com/biz/kafe-leopold-washington-3?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,1193,"newamerican, austrian, modern_european, American (New), Austrian, Modern European",3.5,restaurant_reservation,$$,+12029656005,(202) 965-6005,12352.74045924577,38.90483,-77.06667,"3315 Cady's Ally NW, Washington, DC 20007"
radJNbuWXK8wXXKdgMRcsw,istanbul-blue-vienna-4,Istanbul Blue,https://s3-media4.fl.yelpcdn.com/bphoto/h7s3WFmmLK4ASJ-VjOPsnw/o.jpg,FALSE,https://www.yelp.com/biz/istanbul-blue-vienna-4?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,209,"mediterranean, Mediterranean",4,"pickup, delivery, restaurant_reservation",$$,+17039388948,(703) 938-8948,18650.296815809244,38.89447,-77.27511,"523 Maple Ave W, Vienna, VA 22180"
tdMCGnsCEEG4RvS6bfN90A,peking-express-alexandria-5,Peking Express,https://s3-media2.fl.yelpcdn.com/bphoto/aE08A-CS6fUnIggfcMG8zQ/o.jpg,FALSE,https://www.yelp.com/biz/peking-express-alexandria-5?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,78,"chinese, Chinese",3.5,"pickup, delivery",$$,+17037518888,(703) 751-8888,3015.4654863975034,38.80592,-77.13298,"514 S Van Dorn St, Ste F, Alexandria, VA 22304"
ptFM_k1oyflmXUZ5AlUPuQ,burritos-bros-arlington,Burritos Bro's,https://s3-media1.fl.yelpcdn.com/bphoto/_aVARIk4HLXNnhbsXjPUCw/o.jpg,FALSE,https://www.yelp.com/biz/burritos-bros-arlington?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,49,"tex-mex, mexican, Tex-Mex, Mexican",4,,$,+17033023999,(703) 302-3999,7507.297122567063,38.86332,-77.08467,"2599 Columbia Pike, Arlington, VA 22204"
WiDJS3xLNVS2l3kf6ZY4tA,mayas-alexandria,Maya's,https://s3-media1.fl.yelpcdn.com/bphoto/LDKBL1gXtzAmSfly-xhDrA/o.jpg,FALSE,https://www.yelp.com/biz/mayas-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,1,"restaurants, Restaurants",4,,NA,+17033336125,(703) 333-6125,3415.931168621437,38.81563,-77.13122,"5801 Duke St, Ste E164, Alexandria, VA 22304"
IKDkp_D8KfCd3Itl0JjJrA,astro-doughnuts-and-fried-chicken-falls-church,Astro Doughnuts & Fried Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/jkiB6oXzPWDIFZKQkuE3oQ/o.jpg,FALSE,https://www.yelp.com/biz/astro-doughnuts-and-fried-chicken-falls-church?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,419,"chickenshop, donuts, comfortfood, Chicken Shop, Donuts, Comfort Food",3.5,"pickup, delivery",$,+17033560800,(703) 356-0800,14899.040694633664,38.9032666657771,-77.2045574018534,"7511 Leesburg Pike, Falls Church, VA 22043"
-XW_5f1ukhQbPV_IJbdWdg,casa-de-sullivan-alexandria,Casa de Sullivan,https://s3-media3.fl.yelpcdn.com/bphoto/uXgrmUbnAQ57rT4OHv6SQg/o.jpg,FALSE,https://www.yelp.com/biz/casa-de-sullivan-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,1,"hotels, restaurants, Hotels, Restaurants",5,,NA,,,4702.86600662458,38.81381,-77.05029,"1125 Madison St, Alexandria, VA 22314"
WqMCacZUMYXU_sKsxeisQQ,and-pizza-alexandria,&pizza,https://s3-media3.fl.yelpcdn.com/bphoto/TNxh76SL4dXs6webDuckDg/o.jpg,FALSE,https://www.yelp.com/biz/and-pizza-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,52,"pizza, Pizza",4.5,"pickup, delivery",$$,,,6132.940347885915,38.8367641,-77.0511192,"3525 Jefferson Davis Hwy, Alexandria, VA 22305"
gGJbWQ_4smiVAfSNkd4qoA,nandos-peri-peri-arlington-3,Nando's PERi-PERi,https://s3-media1.fl.yelpcdn.com/bphoto/C7V_mN-tGyCYahQoGnbT8g/o.jpg,FALSE,https://www.yelp.com/biz/nandos-peri-peri-arlington-3?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,372,"portuguese, southafrican, chickenshop, Portuguese, South African, Chicken Shop",4,delivery,$$,+15718589953,(571) 858-9953,8025.478003783582,38.8630785612684,-77.0631258723526,"1301 S Joyce St, Ste D10, Arlington, VA 22202"
Xfx_28ue3xJY9PblXlo6dg,desserts-by-gerard-oxon-hill,Desserts by Gerard,https://s3-media2.fl.yelpcdn.com/bphoto/ZbBf-IlwHpLDrQ6Y7B4Xjw/o.jpg,FALSE,https://www.yelp.com/biz/desserts-by-gerard-oxon-hill?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,172,"bakeries, breakfast_brunch, Bakeries, Breakfast & Brunch",4,,$$,+13018392185,(301) 839-2185,9668.380779464354,38.802678,-76.988672,"6341 Livingston Rd, Oxon Hill, MD 20745"
P-kjjZs0N5HlEPYVfCE0MA,bistro-l-hermitage-woodbridge,Bistro L'hermitage,https://s3-media4.fl.yelpcdn.com/bphoto/Ja9TWVFW5KBjVYxmQzdLug/o.jpg,FALSE,https://www.yelp.com/biz/bistro-l-hermitage-woodbridge?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,393,"french, French",4.5,,$$$,+17034999550,(703) 499-9550,19425.249371768685,38.674583,-77.259937,"12724 Occoquan Rd, Woodbridge, VA 22192"
2M2sW2_rKm3kuzppic5zIg,lavagna-washington,Lavagna,https://s3-media4.fl.yelpcdn.com/bphoto/YZEt9nZ-1uU7D4_vtXgtPw/o.jpg,FALSE,https://www.yelp.com/biz/lavagna-washington?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,622,"italian, Italian",4,pickup,$$,+12025465006,(202) 546-5006,13087.056292440038,38.8816113,-76.9951403,"539 8th St SE, Washington, DC 20003"
dvnH9pu5LpIrYCZ7QVMiAA,savios-restaurant-alexandria,Savio's Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/45HuNTq9o9ppFAiqqbQyMQ/o.jpg,FALSE,https://www.yelp.com/biz/savios-restaurant-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,115,"italian, Italian",3.5,"pickup, delivery",$$,+17032129651,(703) 212-9651,3051.1477484453426,38.8059,-77.13342,"516 S Van Dorn St, Alexandria, VA 22304"
KUo-lJo5bU8ToIjGbUB9pg,heat-da-spot-washington,Heat Da Spot,https://s3-media2.fl.yelpcdn.com/bphoto/EWxvjI0C5RIRVRBEIJbBTg/o.jpg,FALSE,https://www.yelp.com/biz/heat-da-spot-washington?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,198,"cafes, Cafes",5,"pickup, delivery",$,+12028364719,(202) 836-4719,16273.074967293514,38.9304254,-77.0232633,"3213 Georgia Ave NW, Washington, DC 20010"
U3mRaQMoQDzCogLB3hIDEA,halal-kabab-house-alexandria,Halal Kabab House,https://s3-media1.fl.yelpcdn.com/bphoto/B2xjQ_nsxNbIqLEsVbuXAg/o.jpg,FALSE,https://www.yelp.com/biz/halal-kabab-house-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,100,"mideastern, Middle Eastern",3.5,,$$,+17033541848,(703) 354-1848,4316.654929518029,38.8166839132845,-77.1428252581205,"6245 Little River Tpke, Alexandria, VA 22312"
